"","Id","When","Type","Alberta","BritishColumbia","Canada","Manitoba","NewBrunswick","NewfoundlandAndLabrador","NovaScotia","Ontario","PrinceEdwardIsland","Quebec","Saskatchewan","ModifiedDate"
"341",41549,"4/1/1972 12:00:00 AM","NetInterprovincialMigration",851,2616,0,-1737,-801,-71,384,8055,4,-6915,-2692,"6/18/2020 8:36:01 AM"
"342",41550,"7/1/1972 12:00:00 AM","NetInterprovincialMigration",4715,6724,0,-2993,633,308,1528,1665,362,-7447,-6227,"6/18/2020 8:36:01 AM"
"343",41551,"10/1/1972 12:00:00 AM","NetInterprovincialMigration",-257,10408,0,-1644,-63,-327,2062,-1648,225,-4323,-4755,"6/18/2020 8:36:01 AM"
"344",41552,"1/1/1973 12:00:00 AM","NetInterprovincialMigration",1349,4827,0,91,2011,-523,-3,-1214,146,-3632,-3128,"6/18/2020 8:36:01 AM"
"345",41553,"4/1/1973 12:00:00 AM","NetInterprovincialMigration",-309,5234,0,-943,-479,-235,1264,2137,49,-4352,-2414,"6/18/2020 8:36:01 AM"
"346",41554,"7/1/1973 12:00:00 AM","NetInterprovincialMigration",3705,9053,0,-1378,558,-541,489,-2929,194,-3379,-4875,"6/18/2020 8:36:01 AM"
"347",41555,"10/1/1973 12:00:00 AM","NetInterprovincialMigration",-2047,11423,0,30,751,-1211,357,-3269,89,-3367,-2844,"6/18/2020 8:36:01 AM"
"348",41556,"1/1/1974 12:00:00 AM","NetInterprovincialMigration",720,5218,0,208,141,-1378,-837,1690,254,-3835,-1657,"6/18/2020 8:36:01 AM"
"349",41557,"4/1/1974 12:00:00 AM","NetInterprovincialMigration",533,5811,0,-516,819,411,1005,-5294,284,-2000,-1096,"6/18/2020 8:36:01 AM"
"350",41558,"7/1/1974 12:00:00 AM","NetInterprovincialMigration",6982,5107,0,-2787,2885,52,781,-7844,284,-3865,-1930,"6/18/2020 8:36:01 AM"
"351",41559,"10/1/1974 12:00:00 AM","NetInterprovincialMigration",6575,6519,0,-2305,347,297,627,-10715,564,-2152,-152,"6/18/2020 8:36:01 AM"
"352",41560,"1/1/1975 12:00:00 AM","NetInterprovincialMigration",5739,145,0,-411,1447,-225,617,-5541,247,-3002,943,"6/18/2020 8:36:01 AM"
"353",41561,"4/1/1975 12:00:00 AM","NetInterprovincialMigration",3859,-2156,0,-616,1358,419,397,-4094,239,-1342,1836,"6/18/2020 8:36:01 AM"
"354",41562,"7/1/1975 12:00:00 AM","NetInterprovincialMigration",6492,-1593,0,-2565,3076,506,2086,-5494,142,-5511,2346,"6/18/2020 8:36:01 AM"
"355",41563,"10/1/1975 12:00:00 AM","NetInterprovincialMigration",7373,740,0,-542,1691,215,1354,-9928,186,-2485,1430,"6/18/2020 8:36:01 AM"
"356",41564,"1/1/1976 12:00:00 AM","NetInterprovincialMigration",5894,-2709,0,-677,988,-661,-44,-857,-36,-2746,1080,"6/18/2020 8:36:01 AM"
"357",41565,"4/1/1976 12:00:00 AM","NetInterprovincialMigration",6820,-1473,0,-1198,152,72,243,-2653,164,-2612,440,"6/18/2020 8:36:01 AM"
"358",41566,"7/1/1976 12:00:00 AM","NetInterprovincialMigration",15061,3465,0,-1243,-525,-1021,322,-7394,-15,-10207,1903,"6/18/2020 8:36:01 AM"
"359",41567,"10/1/1976 12:00:00 AM","NetInterprovincialMigration",8270,253,0,-825,-436,-1422,-267,1508,-60,-6666,366,"6/18/2020 8:36:01 AM"
"360",41568,"1/1/1977 12:00:00 AM","NetInterprovincialMigration",5715,-601,0,-530,140,-997,-457,1005,-61,-4087,250,"6/18/2020 8:36:01 AM"
"361",41569,"4/1/1977 12:00:00 AM","NetInterprovincialMigration",5664,1899,0,-933,739,-709,-397,-1521,290,-5406,663,"6/18/2020 8:36:01 AM"
"362",41570,"7/1/1977 12:00:00 AM","NetInterprovincialMigration",14799,8197,0,-1686,-1030,-1150,369,-1740,242,-18074,-62,"6/18/2020 8:36:01 AM"
"363",41571,"10/1/1977 12:00:00 AM","NetInterprovincialMigration",7787,2957,0,-1101,-700,-1490,-187,4675,44,-10931,-615,"6/18/2020 8:36:01 AM"
"364",41572,"1/1/1978 12:00:00 AM","NetInterprovincialMigration",5038,1622,0,-700,-110,-970,-370,3829,38,-7637,-595,"6/18/2020 8:36:01 AM"
"365",41573,"4/1/1978 12:00:00 AM","NetInterprovincialMigration",4919,4800,0,-1187,492,-701,-228,1746,376,-9787,-447,"6/18/2020 8:36:01 AM"
"366",41574,"7/1/1978 12:00:00 AM","NetInterprovincialMigration",15252,9740,0,-4145,-1007,-811,420,-6620,-95,-11928,-488,"6/18/2020 8:36:01 AM"
"367",41575,"10/1/1978 12:00:00 AM","NetInterprovincialMigration",7946,3944,0,-2338,-651,-1274,-135,1780,-127,-7603,-854,"6/18/2020 8:36:01 AM"
"368",41576,"1/1/1979 12:00:00 AM","NetInterprovincialMigration",5213,2450,0,-1717,-33,-797,-362,1470,-83,-4976,-801,"6/18/2020 8:36:01 AM"
"369",41577,"4/1/1979 12:00:00 AM","NetInterprovincialMigration",5015,5871,0,-2546,520,-492,-280,-955,231,-6377,-735,"6/18/2020 8:36:01 AM"
"370",41578,"7/1/1979 12:00:00 AM","NetInterprovincialMigration",18961,16461,0,-5430,-1635,-852,-690,-13574,-204,-11697,-1071,"6/18/2020 8:36:01 AM"
"371",41579,"10/1/1979 12:00:00 AM","NetInterprovincialMigration",9685,7759,0,-3015,-996,-1381,-646,-2200,-168,-7256,-1166,"6/18/2020 8:36:01 AM"
"372",41580,"1/1/1980 12:00:00 AM","NetInterprovincialMigration",6452,5699,0,-2187,-346,-860,-703,-1711,-118,-4786,-1124,"6/18/2020 8:36:01 AM"
"373",41581,"4/1/1980 12:00:00 AM","NetInterprovincialMigration",6337,10245,0,-3232,216,-504,-693,-4877,132,-6237,-1132,"6/18/2020 8:36:01 AM"
"374",41582,"7/1/1980 12:00:00 AM","NetInterprovincialMigration",20706,15575,0,-3701,-2570,-844,-825,-18244,-604,-8934,-784,"6/18/2020 8:36:01 AM"
"375",41583,"10/1/1980 12:00:00 AM","NetInterprovincialMigration",10358,7254,0,-2052,-1465,-1407,-683,-4511,-356,-5727,-1059,"6/18/2020 8:36:01 AM"
"376",41584,"1/1/1981 12:00:00 AM","NetInterprovincialMigration",6676,5342,0,-1416,-752,-830,-662,-3437,-264,-3531,-1022,"6/18/2020 8:36:01 AM"
"377",41585,"4/1/1981 12:00:00 AM","NetInterprovincialMigration",6510,9693,0,-2234,-202,-471,-666,-7055,-27,-4649,-943,"6/18/2020 8:36:01 AM"
"378",41586,"7/1/1981 12:00:00 AM","NetInterprovincialMigration",16475,5441,0,-1901,-1889,-1432,-70,-9422,-336,-7616,488,"6/18/2020 8:36:01 AM"
"379",41587,"10/1/1981 12:00:00 AM","NetInterprovincialMigration",8811,2794,0,-392,-1123,-2695,-597,695,-331,-6911,-43,"6/18/2020 8:36:01 AM"
"380",41588,"1/1/1982 12:00:00 AM","NetInterprovincialMigration",4889,-684,0,-46,-360,-1084,-1167,4300,-336,-5312,-484,"6/18/2020 8:36:01 AM"
"381",41589,"4/1/1982 12:00:00 AM","NetInterprovincialMigration",6387,1154,0,-286,530,-482,-102,-1238,147,-5951,-284,"6/18/2020 8:36:01 AM"
"382",41590,"7/1/1982 12:00:00 AM","NetInterprovincialMigration",-1992,128,0,1261,1118,930,1554,5985,119,-10642,1864,"6/18/2020 8:36:01 AM"
"383",41591,"10/1/1982 12:00:00 AM","NetInterprovincialMigration",-2223,-1727,0,199,404,275,569,8360,15,-5651,381,"6/18/2020 8:36:01 AM"
"384",41592,"1/1/1983 12:00:00 AM","NetInterprovincialMigration",-3438,-757,0,285,576,-70,595,5815,109,-3168,530,"6/18/2020 8:36:01 AM"
"385",41593,"4/1/1983 12:00:00 AM","NetInterprovincialMigration",-3997,867,0,799,1456,694,1073,3425,393,-5217,805,"6/18/2020 8:36:01 AM"
"386",41594,"7/1/1983 12:00:00 AM","NetInterprovincialMigration",-8236,2856,0,877,420,-443,2135,8917,343,-8132,1087,"6/18/2020 8:36:01 AM"
"387",41595,"10/1/1983 12:00:00 AM","NetInterprovincialMigration",-5638,34,0,36,70,-402,783,9764,103,-4511,94,"6/18/2020 8:36:01 AM"
"388",41596,"1/1/1984 12:00:00 AM","NetInterprovincialMigration",-6294,773,0,151,322,-523,733,7014,146,-2345,276,"6/18/2020 8:36:01 AM"
"389",41597,"4/1/1984 12:00:00 AM","NetInterprovincialMigration",-11818,2973,0,-725,980,-658,153,10705,205,-2429,676,"6/18/2020 8:36:01 AM"
"390",41598,"7/1/1984 12:00:00 AM","NetInterprovincialMigration",-12018,853,0,59,-136,-1542,2111,13494,68,-3840,796,"6/18/2020 8:36:01 AM"
"391",41599,"10/1/1984 12:00:00 AM","NetInterprovincialMigration",-1178,-732,0,954,-313,-725,395,4772,253,-2561,-996,"6/18/2020 8:36:01 AM"
"392",41600,"1/1/1985 12:00:00 AM","NetInterprovincialMigration",-1878,-1562,0,1,-370,-382,347,4894,-18,-44,-992,"6/18/2020 8:36:01 AM"
"393",41601,"4/1/1985 12:00:00 AM","NetInterprovincialMigration",-5697,-528,0,-1609,141,-796,-296,10725,-53,-1575,-233,"6/18/2020 8:36:01 AM"
"394",41602,"7/1/1985 12:00:00 AM","NetInterprovincialMigration",-6431,195,0,-558,-397,-2292,128,13564,-31,-3075,-718,"6/18/2020 8:36:01 AM"
"395",41603,"10/1/1985 12:00:00 AM","NetInterprovincialMigration",2816,-1535,0,611,-484,-1156,-595,4778,196,-2182,-2182,"6/18/2020 8:36:01 AM"
"396",41604,"1/1/1986 12:00:00 AM","NetInterprovincialMigration",1338,-2316,0,-282,-513,-744,-419,5076,-43,214,-2010,"6/18/2020 8:36:01 AM"
"397",41605,"4/1/1986 12:00:00 AM","NetInterprovincialMigration",-1554,-845,0,-2068,-497,-1524,-435,10144,-198,-306,-2029,"6/18/2020 8:36:01 AM"
"398",41606,"7/1/1986 12:00:00 AM","NetInterprovincialMigration",-12971,2988,0,-1229,-1020,-1777,209,16670,-293,-229,-1665,"6/18/2020 8:36:01 AM"
"399",41607,"10/1/1986 12:00:00 AM","NetInterprovincialMigration",-4179,-599,0,549,-923,-657,-527,9500,95,-1890,-1355,"6/18/2020 8:36:01 AM"
"400",41608,"1/1/1987 12:00:00 AM","NetInterprovincialMigration",-3584,464,0,-152,17,-537,-673,5317,121,-195,-721,"6/18/2020 8:36:01 AM"
"401",41609,"4/1/1987 12:00:00 AM","NetInterprovincialMigration",-9264,4573,0,-1927,-100,-1452,50,11114,-128,-1415,-1216,"6/18/2020 8:36:01 AM"
"402",41610,"7/1/1987 12:00:00 AM","NetInterprovincialMigration",-14174,8111,0,-2544,-1019,-2100,-824,18760,-60,-2530,-2962,"6/18/2020 8:36:01 AM"
"403",41611,"10/1/1987 12:00:00 AM","NetInterprovincialMigration",-2040,3440,0,-58,-607,-335,-813,6102,353,-2308,-3684,"6/18/2020 8:36:01 AM"
"404",41612,"1/1/1988 12:00:00 AM","NetInterprovincialMigration",-1972,3287,0,-719,-556,-208,-257,3127,75,-294,-2770,"6/18/2020 8:36:01 AM"
"405",41613,"4/1/1988 12:00:00 AM","NetInterprovincialMigration",-5037,6641,0,-2554,225,-861,106,7226,-73,-2561,-2691,"6/18/2020 8:36:01 AM"
"406",41614,"7/1/1988 12:00:00 AM","NetInterprovincialMigration",-3597,11289,0,-3818,-482,-1321,277,5590,-145,-1876,-5436,"6/18/2020 8:36:01 AM"
"407",41615,"10/1/1988 12:00:00 AM","NetInterprovincialMigration",3223,4612,0,-1590,-359,259,-331,877,549,-2147,-5266,"6/18/2020 8:36:01 AM"
"408",41616,"1/1/1989 12:00:00 AM","NetInterprovincialMigration",894,4817,0,-1485,284,213,-304,-389,122,-1021,-3219,"6/18/2020 8:36:01 AM"
"409",41617,"4/1/1989 12:00:00 AM","NetInterprovincialMigration",-2048,7103,0,-2420,-41,-806,895,3661,-145,-2574,-3150,"6/18/2020 8:36:01 AM"
"410",41618,"7/1/1989 12:00:00 AM","NetInterprovincialMigration",-2765,16449,0,-4349,-120,-2090,566,1892,-475,-2879,-5831,"6/18/2020 8:36:01 AM"
"411",41619,"10/1/1989 12:00:00 AM","NetInterprovincialMigration",4239,7342,0,-1922,-165,-172,-191,-1311,425,-2735,-5752,"6/18/2020 8:36:01 AM"
"412",41620,"1/1/1990 12:00:00 AM","NetInterprovincialMigration",1316,7165,0,-1785,420,-49,-212,-2085,38,-1408,-3539,"6/18/2020 8:36:01 AM"
"413",41621,"4/1/1990 12:00:00 AM","NetInterprovincialMigration",2803,10438,0,-2305,34,-578,432,-4457,-241,-1620,-4320,"6/18/2020 8:36:01 AM"
"414",41622,"7/1/1990 12:00:00 AM","NetInterprovincialMigration",4486,15205,0,-3307,320,-848,-590,-5503,-83,-3543,-5821,"6/18/2020 8:36:01 AM"
"415",41623,"10/1/1990 12:00:00 AM","NetInterprovincialMigration",1920,7280,0,-1312,235,-295,50,-2935,-36,-2458,-2516,"6/18/2020 8:36:01 AM"
"416",41624,"1/1/1991 12:00:00 AM","NetInterprovincialMigration",516,4053,0,-1004,105,96,-530,-199,-36,-1697,-1349,"6/18/2020 8:36:01 AM"
"417",41625,"4/1/1991 12:00:00 AM","NetInterprovincialMigration",2061,7515,0,-1917,263,117,908,-2990,-170,-3627,-2490,"6/18/2020 8:36:01 AM"
"418",41626,"7/1/1991 12:00:00 AM","NetInterprovincialMigration",2619,15569,0,-3204,-526,-819,417,-6012,-265,-3354,-4417,"6/18/2020 8:36:01 AM"
"419",41627,"10/1/1991 12:00:00 AM","NetInterprovincialMigration",439,7463,0,-1420,80,-548,-58,-1087,149,-3622,-1424,"6/18/2020 8:36:01 AM"
"420",41628,"1/1/1992 12:00:00 AM","NetInterprovincialMigration",-785,6232,0,-1313,122,-153,-632,-832,28,-1924,-905,"6/18/2020 8:36:01 AM"
"421",41629,"4/1/1992 12:00:00 AM","NetInterprovincialMigration",710,8740,0,-1704,71,-149,579,-3114,-149,-3652,-1735,"6/18/2020 8:36:01 AM"
"422",41630,"7/1/1992 12:00:00 AM","NetInterprovincialMigration",1234,16538,0,-2359,-1167,-1365,417,-7555,120,-1524,-3898,"6/18/2020 8:36:01 AM"
"423",41631,"10/1/1992 12:00:00 AM","NetInterprovincialMigration",-129,8068,0,-1041,-113,-896,-9,-2029,233,-2685,-1189,"6/18/2020 8:36:01 AM"
"424",41632,"1/1/1993 12:00:00 AM","NetInterprovincialMigration",-1295,6682,0,-947,-40,-349,-642,-1581,112,-1159,-701,"6/18/2020 8:36:01 AM"
"425",41633,"4/1/1993 12:00:00 AM","NetInterprovincialMigration",-991,8811,0,-1197,-82,-468,330,-3024,189,-3052,-560,"6/18/2020 8:36:01 AM"
"426",41634,"7/1/1993 12:00:00 AM","NetInterprovincialMigration",1514,13776,0,-1978,-171,-1761,-228,-6723,45,-1766,-2389,"6/18/2020 8:36:01 AM"
"427",41635,"10/1/1993 12:00:00 AM","NetInterprovincialMigration",-1583,8326,0,-1084,-199,-819,-603,-1443,186,-1449,-893,"6/18/2020 8:36:01 AM"
"428",41636,"1/1/1994 12:00:00 AM","NetInterprovincialMigration",-291,6018,0,-731,-474,-1164,-488,40,159,-1849,-1032,"6/18/2020 8:36:01 AM"
"429",41637,"4/1/1994 12:00:00 AM","NetInterprovincialMigration",-1270,9751,0,-821,173,-1208,-568,-1294,232,-3694,-1117,"6/18/2020 8:36:01 AM"
"430",41638,"7/1/1994 12:00:00 AM","NetInterprovincialMigration",-1035,12439,0,-1401,-140,-2630,-906,-2407,189,-2714,-1191,"6/18/2020 8:36:01 AM"
"431",41639,"10/1/1994 12:00:00 AM","NetInterprovincialMigration",-88,6241,0,-1057,-64,-1202,-732,-866,114,-1995,-618,"6/18/2020 8:36:01 AM"
"432",41640,"1/1/1995 12:00:00 AM","NetInterprovincialMigration",375,4337,0,45,-519,-1483,-475,360,13,-1869,-942,"6/18/2020 8:36:01 AM"
"433",41641,"4/1/1995 12:00:00 AM","NetInterprovincialMigration",192,6274,0,-807,-90,-1659,-628,72,33,-2369,-901,"6/18/2020 8:36:01 AM"
"434",41642,"7/1/1995 12:00:00 AM","NetInterprovincialMigration",1823,7359,0,-1892,-454,-2343,-185,129,276,-3978,-811,"6/18/2020 8:36:01 AM"
"435",41643,"10/1/1995 12:00:00 AM","NetInterprovincialMigration",1861,5444,0,-690,132,-1081,-684,-2325,46,-2032,-536,"6/18/2020 8:36:01 AM"
"436",41644,"1/1/1996 12:00:00 AM","NetInterprovincialMigration",1584,3617,0,-318,41,-1993,-442,58,89,-2387,-103,"6/18/2020 8:36:01 AM"
"437",41645,"4/1/1996 12:00:00 AM","NetInterprovincialMigration",2388,5605,0,-666,-88,-2019,66,-684,227,-4229,-711,"6/18/2020 8:36:01 AM"
"438",41646,"7/1/1996 12:00:00 AM","NetInterprovincialMigration",5966,5841,0,-1573,-455,-2454,-737,-370,146,-5668,-427,"6/18/2020 8:36:01 AM"
"439",41647,"10/1/1996 12:00:00 AM","NetInterprovincialMigration",5131,2735,0,-1181,-408,-1479,49,-710,-61,-3074,-630,"6/18/2020 8:36:01 AM"
"440",41648,"1/1/1997 12:00:00 AM","NetInterprovincialMigration",6480,490,0,-730,-70,-1941,-746,802,14,-3154,-1013,"6/18/2020 8:36:01 AM"
"441",41649,"4/1/1997 12:00:00 AM","NetInterprovincialMigration",8705,814,0,-2389,-330,-2260,-214,2255,37,-5540,-724,"6/18/2020 8:36:01 AM"
"442",41650,"7/1/1997 12:00:00 AM","NetInterprovincialMigration",10405,1084,0,-2392,-922,-3063,-879,3836,-65,-6217,-1079,"6/18/2020 8:36:01 AM"
"443",41651,"10/1/1997 12:00:00 AM","NetInterprovincialMigration",6869,-408,0,-1206,-490,-1258,-235,-70,-227,-2648,147,"6/18/2020 8:36:01 AM"
"444",41652,"1/1/1998 12:00:00 AM","NetInterprovincialMigration",11526,-4505,0,-763,-931,-2749,-739,2230,-183,-2579,-588,"6/18/2020 8:36:01 AM"
"445",41653,"4/1/1998 12:00:00 AM","NetInterprovincialMigration",14289,-6200,0,-915,-849,-2420,-716,3235,59,-5514,-420,"6/18/2020 8:36:01 AM"
"446",41654,"7/1/1998 12:00:00 AM","NetInterprovincialMigration",9223,-4089,0,-922,-577,-1824,-232,4007,16,-4717,-240,"6/18/2020 8:36:01 AM"
"447",41655,"10/1/1998 12:00:00 AM","NetInterprovincialMigration",5087,-2727,0,-497,-578,-978,116,1994,93,-1702,-538,"6/18/2020 8:36:01 AM"
"448",41656,"1/1/1999 12:00:00 AM","NetInterprovincialMigration",4590,-3436,0,166,-133,-1632,-161,4347,5,-2095,-1389,"6/18/2020 8:36:01 AM"
"449",41657,"4/1/1999 12:00:00 AM","NetInterprovincialMigration",6291,-4232,0,-860,44,-1261,478,6358,79,-4551,-2166,"6/18/2020 8:36:01 AM"
"450",41658,"7/1/1999 12:00:00 AM","NetInterprovincialMigration",5719,-2682,0,-1114,-611,-886,238,5511,95,-3409,-2422,"6/18/2020 8:36:01 AM"
"451",41659,"10/1/1999 12:00:00 AM","NetInterprovincialMigration",3092,-2063,0,-579,62,-137,392,2208,33,-1657,-1169,"6/18/2020 8:36:01 AM"
"452",41660,"1/1/2000 12:00:00 AM","NetInterprovincialMigration",6752,-4599,0,-375,-354,-1733,-152,6371,-158,-3054,-2110,"6/18/2020 8:36:01 AM"
"453",41661,"4/1/2000 12:00:00 AM","NetInterprovincialMigration",7111,-5266,0,-1388,-280,-1507,-748,8279,134,-4026,-2246,"6/18/2020 8:36:01 AM"
"454",41662,"7/1/2000 12:00:00 AM","NetInterprovincialMigration",4832,-2095,0,-1464,-873,-1046,39,6066,-119,-3278,-1893,"6/18/2020 8:36:01 AM"
"455",41663,"10/1/2000 12:00:00 AM","NetInterprovincialMigration",5702,-2823,0,-961,-241,-598,-532,2576,81,-875,-2052,"6/18/2020 8:36:01 AM"
"456",41664,"1/1/2001 12:00:00 AM","NetInterprovincialMigration",4493,-1537,0,-792,-214,-1517,-702,4047,98,-1618,-2050,"6/18/2020 8:36:01 AM"
"457",41665,"4/1/2001 12:00:00 AM","NetInterprovincialMigration",5430,-1831,0,-1106,-202,-1332,-882,5934,105,-3671,-2415,"6/18/2020 8:36:01 AM"
"458",41666,"7/1/2001 12:00:00 AM","NetInterprovincialMigration",8361,-1873,0,-1806,-1028,-653,-427,1644,128,-1632,-2551,"6/18/2020 8:36:01 AM"
"459",41667,"10/1/2001 12:00:00 AM","NetInterprovincialMigration",5349,-1787,0,-929,-471,-218,-10,-125,-10,-168,-1503,"6/18/2020 8:36:01 AM"
"460",41668,"1/1/2002 12:00:00 AM","NetInterprovincialMigration",5378,-2272,0,-455,-149,-1349,-516,3130,39,-1045,-2416,"6/18/2020 8:36:01 AM"
"461",41669,"4/1/2002 12:00:00 AM","NetInterprovincialMigration",7147,-2624,0,-1154,430,-1132,55,705,-95,-1505,-2350,"6/18/2020 8:36:01 AM"
"462",41670,"7/1/2002 12:00:00 AM","NetInterprovincialMigration",5288,153,0,-1976,-635,-574,-194,1237,132,-1241,-1921,"6/18/2020 8:36:01 AM"
"463",41671,"10/1/2002 12:00:00 AM","NetInterprovincialMigration",1783,298,0,-535,-83,-177,-329,-1034,10,696,-680,"6/18/2020 8:36:01 AM"
"464",41672,"1/1/2003 12:00:00 AM","NetInterprovincialMigration",3159,-1460,0,210,-94,-331,34,485,29,-348,-1665,"6/18/2020 8:36:01 AM"
"465",41673,"4/1/2003 12:00:00 AM","NetInterprovincialMigration",1673,-28,0,-574,-31,-601,999,-51,-6,-936,-875,"6/18/2020 8:36:01 AM"
"466",41674,"7/1/2003 12:00:00 AM","NetInterprovincialMigration",3019,2830,0,-1454,-593,-70,-185,-3324,33,978,-1349,"6/18/2020 8:36:01 AM"
"467",41675,"10/1/2003 12:00:00 AM","NetInterprovincialMigration",1678,1683,0,-371,-281,-252,105,-2012,83,85,-846,"6/18/2020 8:36:01 AM"
"468",41676,"1/1/2004 12:00:00 AM","NetInterprovincialMigration",3192,310,0,7,174,-778,-625,-905,93,-297,-822,"6/18/2020 8:36:01 AM"
"469",41677,"4/1/2004 12:00:00 AM","NetInterprovincialMigration",2717,3042,0,-747,-60,-927,-67,-694,-65,-1588,-1504,"6/18/2020 8:36:01 AM"
"470",41678,"7/1/2004 12:00:00 AM","NetInterprovincialMigration",8779,2378,0,-2194,-739,-671,-828,-4002,-158,-460,-1899,"6/18/2020 8:36:01 AM"
"471",41679,"10/1/2004 12:00:00 AM","NetInterprovincialMigration",6189,2055,0,-889,-255,-108,-518,-3628,-94,-627,-2016,"6/18/2020 8:36:01 AM"
"472",41680,"1/1/2005 12:00:00 AM","NetInterprovincialMigration",8290,1055,0,-1257,-313,-1575,-1072,-1748,22,-828,-2393,"6/18/2020 8:36:01 AM"
"473",41681,"4/1/2005 12:00:00 AM","NetInterprovincialMigration",11165,2726,0,-2887,-767,-1356,-623,-1794,91,-3048,-3207,"6/18/2020 8:36:01 AM"
"474",41682,"7/1/2005 12:00:00 AM","NetInterprovincialMigration",10143,3172,0,-2724,-940,-754,-728,-4723,-114,-1407,-1901,"6/18/2020 8:36:01 AM"
"475",41683,"10/1/2005 12:00:00 AM","NetInterprovincialMigration",13820,259,0,-1734,-677,-995,-820,-5248,-251,-1873,-2020,"6/18/2020 8:36:01 AM"
"476",41684,"1/1/2006 12:00:00 AM","NetInterprovincialMigration",12320,1883,0,-1523,-785,-1647,-1019,-4056,-134,-2131,-2330,"6/18/2020 8:36:01 AM"
"477",41685,"4/1/2006 12:00:00 AM","NetInterprovincialMigration",9512,3486,0,-1900,-1085,-946,-457,-3474,-140,-4000,-832,"6/18/2020 8:36:01 AM"
"478",41686,"7/1/2006 12:00:00 AM","NetInterprovincialMigration",16729,3919,0,-2819,-1834,-1047,-1666,-8454,-319,-3268,-1098,"6/18/2020 8:36:01 AM"
"479",41687,"10/1/2006 12:00:00 AM","NetInterprovincialMigration",7678,3511,0,-1035,-373,-558,-929,-5957,-159,-2429,529,"6/18/2020 8:36:01 AM"
"480",41688,"1/1/2007 12:00:00 AM","NetInterprovincialMigration",4725,3238,0,-378,-305,-1671,-1082,-2185,-155,-2503,427,"6/18/2020 8:36:01 AM"
"481",41689,"4/1/2007 12:00:00 AM","NetInterprovincialMigration",4677,4337,0,-1268,-120,-791,-449,-3451,-216,-4665,1691,"6/18/2020 8:36:01 AM"
"482",41690,"7/1/2007 12:00:00 AM","NetInterprovincialMigration",2205,6127,0,-1350,-270,293,-1004,-4202,-178,-3516,2153,"6/18/2020 8:36:01 AM"
"483",41691,"10/1/2007 12:00:00 AM","NetInterprovincialMigration",2035,3074,0,-453,-85,115,-39,-3588,-150,-1991,974,"6/18/2020 8:36:01 AM"
"484",41692,"1/1/2008 12:00:00 AM","NetInterprovincialMigration",3862,2627,0,-752,-250,-446,-259,-3458,-120,-1776,682,"6/18/2020 8:36:01 AM"
"485",41693,"4/1/2008 12:00:00 AM","NetInterprovincialMigration",7215,2815,0,-1148,-303,-490,-492,-3502,157,-4399,362,"6/18/2020 8:36:01 AM"
"486",41694,"7/1/2008 12:00:00 AM","NetInterprovincialMigration",2657,3212,0,-1836,-534,620,-554,-2928,50,-2086,1540,"6/18/2020 8:36:01 AM"
"487",41695,"10/1/2008 12:00:00 AM","NetInterprovincialMigration",4111,2195,0,-195,220,259,116,-5253,-381,-1446,625,"6/18/2020 8:36:01 AM"
"488",41696,"1/1/2009 12:00:00 AM","NetInterprovincialMigration",4685,1471,0,-640,47,6,-263,-4157,-108,-1439,338,"6/18/2020 8:36:01 AM"
"489",41697,"4/1/2009 12:00:00 AM","NetInterprovincialMigration",1731,3117,0,-440,30,992,-50,-3263,-97,-2448,480,"6/18/2020 8:36:01 AM"
"490",41698,"7/1/2009 12:00:00 AM","NetInterprovincialMigration",-2020,3036,0,-833,12,881,357,-1288,58,-375,377,"6/18/2020 8:36:01 AM"
"491",41699,"10/1/2009 12:00:00 AM","NetInterprovincialMigration",-2202,2048,0,-601,113,577,355,-525,-124,15,463,"6/18/2020 8:36:01 AM"
"492",41700,"1/1/2010 12:00:00 AM","NetInterprovincialMigration",148,1613,0,-224,243,238,-374,-1396,113,-1205,757,"6/18/2020 8:36:01 AM"
"493",41701,"4/1/2010 12:00:00 AM","NetInterprovincialMigration",803,2031,0,-754,203,-138,274,-1453,13,-1693,556,"6/18/2020 8:36:01 AM"
"494",41702,"7/1/2010 12:00:00 AM","NetInterprovincialMigration",-1,1463,0,-1255,-100,-304,87,890,-199,-711,154,"6/18/2020 8:36:01 AM"
"495",41703,"10/1/2010 12:00:00 AM","NetInterprovincialMigration",1330,1105,0,-357,149,353,84,-1950,-60,-739,235,"6/18/2020 8:36:01 AM"
"496",41704,"1/1/2011 12:00:00 AM","NetInterprovincialMigration",3160,780,0,-915,-174,-69,-191,-1003,-12,-1144,-425,"6/18/2020 8:36:01 AM"
"497",41705,"4/1/2011 12:00:00 AM","NetInterprovincialMigration",3954,73,0,-990,-33,50,-21,-1944,61,-2169,581,"6/18/2020 8:36:01 AM"
"498",41706,"7/1/2011 12:00:00 AM","NetInterprovincialMigration",3958,-576,0,-1474,-717,547,-462,-834,-138,-971,594,"6/18/2020 8:36:01 AM"
"499",41707,"10/1/2011 12:00:00 AM","NetInterprovincialMigration",4896,434,0,-792,-93,223,-974,-1961,-225,-1456,51,"6/18/2020 8:36:01 AM"
"500",41708,"1/1/2012 12:00:00 AM","NetInterprovincialMigration",10431,-1789,0,-782,-792,-475,-848,-3342,59,-2238,-15,"6/18/2020 8:36:01 AM"
"501",41709,"4/1/2012 12:00:00 AM","NetInterprovincialMigration",8367,-780,0,-1164,-204,250,-582,-4474,-314,-2250,1248,"6/18/2020 8:36:01 AM"
